location,LON,LAT,YEAR,MM,DD,DOY,date,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,PRECTOT,PS,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,TS,WS10M
GAH1,-83.55516,31.50521,2019,6,21,172,2019-06-21,36.52,24.85,41.27,2.53,100.36,72.52,29.09,23.77,23.64,33.94,24.67,29.35,4.09
GAH1,-83.55516,31.50521,2019,6,22,173,2019-06-22,36.35,23.47,41.26,9.3,100.6,75.62,27.56,22.96,22.87,31.5,23.77,27.46,4.05
GAH1,-83.55516,31.50521,2019,6,23,174,2019-06-23,36.16,25.68,41.25,3.7,100.52,67.96,27.88,21.55,21.42,33.32,22.22,28.22,2.97
GAH1,-83.55516,31.50521,2019,6,24,175,2019-06-24,35.48,27.64,41.24,0.58,100.31,63.62,28.57,21.14,20.99,34.9,21.54,29.08,4.98
GAH1,-83.55516,31.50521,2019,6,25,176,2019-06-25,35.26,25.69,41.23,0.11,100.5,66.73,28.29,21.65,21.47,33.19,23.81,28.7,3.7
GAH1,-83.55516,31.50521,2019,6,26,177,2019-06-26,34.89,24.92,41.22,0.23,100.79,57.37,28.14,19.05,18.88,35.01,22.2,28.89,3.5
GAH1,-83.55516,31.50521,2019,6,27,178,2019-06-27,34.58,26.6,41.2,0.01,100.79,54.58,27.67,17.8,17.58,34.3,21.65,28.47,3.12
GAH1,-83.55516,31.50521,2019,6,28,179,2019-06-28,36.1,23.62,41.18,1.45,100.79,62.85,27.57,20,19.83,32.56,22.2,28.3,3.58
GAH1,-83.55516,31.50521,2019,6,29,180,2019-06-29,36.43,21.3,41.16,11.78,100.74,78.78,25.99,22.09,22.03,29.81,23,26.17,2.78
GAH1,-83.55516,31.50521,2019,6,30,181,2019-06-30,36.27,24.57,41.14,2.62,100.51,65.59,27.66,20.78,20.63,33.3,21.86,28.71,1.83
GAH1,-83.55516,31.50521,2019,7,1,182,2019-07-01,36.64,26.22,41.11,0.02,100.36,58.28,29.7,20.77,20.62,35.93,22.88,30.54,3.16
GAH1,-83.55516,31.50521,2019,7,2,183,2019-07-02,37.36,26.18,41.09,0.23,100.24,56.73,30.54,21.12,20.96,36.81,24.21,31.55,2.73
GAH1,-83.55516,31.50521,2019,7,3,184,2019-07-03,38.17,22.5,41.06,3.84,100.21,65.02,29.27,22.17,22,34.04,24.83,29.6,2.17
GAH1,-83.55516,31.50521,2019,7,4,185,2019-07-04,38.05,22.56,41.03,8.64,100.33,59.57,30.01,21.42,21.24,35.65,24.2,30.72,1.5
GAH1,-83.55516,31.50521,2019,7,5,186,2019-07-05,38.26,25.12,41,8.13,100.57,68.92,28.64,22.51,22.33,34.31,23.36,29.8,2.12
GAH1,-83.55516,31.50521,2019,7,6,187,2019-07-06,38.05,17.03,40.96,10.41,100.47,83.17,26.73,23.67,23.63,29.96,23.92,27.04,2.22
GAH1,-83.55516,31.50521,2019,7,7,188,2019-07-07,37.26,24.03,40.93,3.8,100.13,71.57,28.28,22.78,22.63,34.02,23.05,28.83,3.45
GAH1,-83.55516,31.50521,2019,7,8,189,2019-07-08,37.88,22.29,40.89,2.61,99.92,73.65,28.31,23.26,23.15,33.35,23.42,29.16,2.71
GAH1,-83.55516,31.50521,2019,7,9,190,2019-07-09,37.84,24.56,40.85,6.93,100.09,73.26,28.88,23.73,23.61,33.93,24.68,29.5,2.76
GAH1,-83.55516,31.50521,2019,7,10,191,2019-07-10,38.12,22.31,40.81,1.95,100.24,71.99,28.62,23.2,23.06,34.54,23.51,29.76,3.37
GAH1,-83.55516,31.50521,2019,7,11,192,2019-07-11,37.18,22.99,40.76,2.22,100.19,75.57,27.84,23.23,23.13,32.6,23.82,28.65,3.63
GAH1,-83.55516,31.50521,2019,7,12,193,2019-07-12,37.54,17.54,40.71,5.73,100.25,79.89,27.01,23.31,23.25,30.71,23.78,27.32,3.57
GAH1,-83.55516,31.50521,2019,7,13,194,2019-07-13,36.98,11.24,40.67,1.8,100.64,76.72,27.02,22.67,22.51,31.41,23.51,27.26,3.24
GAH1,-83.55516,31.50521,2019,7,14,195,2019-07-14,35.57,25.97,40.61,0.12,100.78,61.7,29.17,21.21,20.93,35.08,24.32,29.91,1.81
GAH1,-83.55516,31.50521,2019,7,15,196,2019-07-15,36.35,26.73,40.56,0.11,100.7,55.01,30.11,20.2,20.01,36.45,23.88,31.01,2.42
GAH1,-83.55516,31.50521,2019,7,16,197,2019-07-16,37.05,25.77,40.5,0.14,100.72,56.58,30.63,21.16,20.97,37.11,23.93,31.88,2.49
GAH1,-83.55516,31.50521,2019,7,17,198,2019-07-17,37.15,26.51,40.45,1.23,100.63,57.36,30.5,21.27,21.04,37.13,24.51,31.56,3.41
GAH1,-83.55516,31.50521,2019,7,18,199,2019-07-18,38.07,21.56,40.39,3.93,100.5,60.65,30.3,22,21.77,37.34,24.19,31.4,2.78
GAH1,-83.55516,31.50521,2019,7,19,200,2019-07-19,37.84,18.34,40.32,25.05,100.59,84.96,26.29,23.58,23.57,30.34,23.1,26.6,2.24
GAH1,-83.55516,31.50521,2019,7,20,201,2019-07-20,35.82,26.09,40.26,1.57,100.58,74.13,26.99,22.09,22,32.26,22.12,27.79,2.74
GAH1,-83.55516,31.50521,2019,7,21,202,2019-07-21,36.2,26.68,40.19,2.18,100.51,66.2,27.8,21.06,20.9,33.82,21.95,28.83,3.01
GAH1,-83.55516,31.50521,2019,7,22,203,2019-07-22,36.59,23.5,40.12,1.23,100.36,69.82,27.54,21.66,21.53,32.85,22.28,28.53,3.28
GAH1,-83.55516,31.50521,2019,7,23,204,2019-07-23,37.19,20.29,40.05,13.93,99.99,77.7,26.78,22.64,22.55,32.1,22.4,27.53,3.15
GAH1,-83.55516,31.50521,2019,7,24,205,2019-07-24,34.59,21.04,39.97,1.61,100.19,63.83,25.73,18.5,18.2,31.63,20.87,26.26,4.1
GAH1,-83.55516,31.50521,2019,7,25,206,2019-07-25,33.04,24.92,39.9,0,100.57,55.75,26.26,16.83,16.68,32.6,18.88,26.95,2.58
GAH1,-83.55516,31.50521,2019,7,26,207,2019-07-26,33.45,22.81,39.82,0.01,100.93,60.66,25.96,17.9,17.73,31.54,20.31,26.38,3.47
GAH1,-83.55516,31.50521,2019,7,27,208,2019-07-27,33.06,27.03,39.73,0.02,101,56.19,26.99,17.63,17.33,34.28,20.34,27.72,3.65
GAH1,-83.55516,31.50521,2019,7,28,209,2019-07-28,34.1,24.07,39.65,0,100.9,61.49,26.64,18.76,18.55,32.42,21.99,27.19,2.58
GAH1,-83.55516,31.50521,2019,7,29,210,2019-07-29,33.33,25.71,39.56,0,100.55,51.59,28.07,17.25,17.05,34.64,21.38,29.06,1.41
GAH1,-83.55516,31.50521,2019,7,30,211,2019-07-30,33.45,25.58,39.47,0.01,100.46,51.32,28.84,17.88,17.73,35.35,21.5,30.04,1.13
GAH1,-83.55516,31.50521,2019,7,31,212,2019-07-31,35.4,25.02,39.38,0.15,100.5,56.71,28.93,19.61,19.45,34.99,23.07,29.95,1.94
GAH1,-83.55516,31.50521,2019,8,1,213,2019-08-01,36.36,13.34,39.29,7.56,100.51,72.75,27.03,21.83,21.72,31.33,23.01,27.34,2.36
GAH1,-83.55516,31.50521,2019,8,2,214,2019-08-02,36.23,21.57,39.19,3.04,100.35,73.83,26.07,21.13,21.04,31.06,21.43,26.77,2.41
GAH1,-83.55516,31.50521,2019,8,3,215,2019-08-03,36.81,22.92,39.1,10.46,100.23,71.98,27,21.63,21.52,31.38,22.04,27.37,1.77
GAH1,-83.55516,31.50521,2019,8,4,216,2019-08-04,36.68,22.54,38.99,1.1,100.23,65.33,27.95,20.98,20.84,33.33,22.48,28.83,1.78
GAH1,-83.55516,31.50521,2019,8,5,217,2019-08-05,36.63,9.66,38.89,7.51,100.24,79.25,25.92,22.12,22.04,29.65,22.9,26.13,2.46
GAH1,-83.55516,31.50521,2019,8,6,218,2019-08-06,36.73,21.35,38.79,2.44,100.14,71.27,27.74,22.19,22.06,33.67,22.46,28.59,2.96
GAH1,-83.55516,31.50521,2019,8,7,219,2019-08-07,36.44,25.36,38.68,1.12,100.08,63.43,29.2,21.69,21.51,35.78,22.99,29.93,3.01
GAH1,-83.55516,31.50521,2019,8,8,220,2019-08-08,37.08,24.39,38.57,3.4,100.09,64.64,29.54,22.33,22.16,36.36,23.54,30.3,3.12
GAH1,-83.55516,31.50521,2019,8,9,221,2019-08-09,37.67,24.45,38.45,0.15,100.08,62.91,30.21,22.52,22.32,36.59,24.32,31.17,3.03
GAH1,-83.55516,31.50521,2019,8,10,222,2019-08-10,38.44,24.37,38.34,2.04,100.08,65.85,30.01,23.08,22.9,35.93,25.22,30.77,3.47
GAH1,-83.55516,31.50521,2019,8,11,223,2019-08-11,38.61,21.94,38.22,1.31,100.12,64.91,30.68,23.48,23.29,36.08,24.55,31.95,1.37
GAH1,-83.55516,31.50521,2019,8,12,224,2019-08-12,38.5,21.2,38.1,2.36,100.09,65.94,30.82,23.88,23.71,36.01,26.65,31.94,2.02
GAH1,-83.55516,31.50521,2019,8,13,225,2019-08-13,37.67,24.32,37.97,3.17,100.04,63.05,31.06,23.37,23.16,37.1,25.34,32.46,1.48
GAH1,-83.55516,31.50521,2019,8,14,226,2019-08-14,38.36,24.28,37.84,8.3,100.03,67.87,30.16,23.72,23.55,35.85,25.66,30.93,2.88
GAH1,-83.55516,31.50521,2019,8,15,227,2019-08-15,38.64,22.5,37.71,10,100.12,77.29,28.25,23.98,23.89,32.94,24.79,29.04,1.66
GAH2,-83.30773,33.72057,2019,4,12,102,2019-04-12,32.1,14.28,35.67,0.89,99.24,85.67,20.88,18.4,18.39,25.59,17.94,20.69,1.87
GAH2,-83.30773,33.72057,2019,4,13,103,2019-04-13,31.34,21.88,35.83,0.32,99.18,86.21,20.58,18.2,18.18,24.55,16.99,20.43,1.57
GAH2,-83.30773,33.72057,2019,4,14,104,2019-04-14,33.95,9.14,35.98,13.89,98.33,91.09,20.25,18.73,18.46,24.16,12.35,20.25,3.87
GAH2,-83.30773,33.72057,2019,4,15,105,2019-04-15,24.14,26.49,36.12,0.01,99.33,64.37,11.73,5.29,5.16,17.71,7.06,11.89,3.26
GAH2,-83.30773,33.72057,2019,4,16,106,2019-04-16,24.58,26.43,36.27,0,99.91,67.79,13.93,8.15,7.95,22.77,4.97,13.78,1.73
GAH2,-83.30773,33.72057,2019,4,17,107,2019-04-17,28.11,23.24,36.41,0,99.54,78.34,17.13,13.37,13.1,24.19,9.53,17.02,1.52
GAH2,-83.30773,33.72057,2019,4,18,108,2019-04-18,31.45,20.21,36.55,2.68,98.97,86.17,18.92,16.56,16.51,24.85,13.36,18.97,2.24
GAH2,-83.30773,33.72057,2019,4,19,109,2019-04-19,31.65,11.4,36.68,50.52,97.82,89.91,17.03,15.35,14.87,21.41,8.76,17.05,4.04
GAH2,-83.30773,33.72057,2019,4,20,110,2019-04-20,26.76,8.75,36.85,1.98,98.6,82.4,9.12,6.28,6.31,13.04,6.54,9.3,2.91
GAH2,-83.30773,33.72057,2019,4,21,111,2019-04-21,24.39,26.77,37.01,0.03,99.48,72.44,12.87,8.09,7.96,20.43,6.36,12.83,2.04
GAH2,-83.30773,33.72057,2019,4,22,112,2019-04-22,26.1,26.86,37.17,0.01,99.75,62.77,17.07,10,9.77,26.98,6.87,16.32,1.32
GAH2,-83.30773,33.72057,2019,4,23,113,2019-04-23,29.35,25.21,37.33,0,99.46,70.61,19.56,14.17,13.85,27.58,11.81,19.15,1.78
GAH2,-83.30773,33.72057,2019,4,24,114,2019-04-24,29.57,25.5,37.48,0,99.13,74.91,20.6,16.07,15.98,27.12,15.46,20.62,1.95
GAH2,-83.30773,33.72057,2019,4,25,115,2019-04-25,31.84,14.25,37.63,0.05,98.91,83.07,18.95,16.03,16.02,25.27,15.18,19.01,1.88
GAH2,-83.30773,33.72057,2019,4,26,116,2019-04-26,29.11,24.4,37.77,1.11,98.64,73.13,17.76,12.96,12.61,22.34,11.75,17.8,3.14
GAH2,-83.30773,33.72057,2019,4,27,117,2019-04-27,25.43,27.64,37.92,0,99.21,67.53,15.72,9.81,9.55,23.76,7.61,15.84,1.67
GAH2,-83.30773,33.72057,2019,4,28,118,2019-04-28,30.81,25.25,38.06,0,99.31,80.85,19.41,16.07,15.82,26.62,12.3,19.45,1.88
GAH2,-83.30773,33.72057,2019,4,29,119,2019-04-29,30.81,25.33,38.2,0,99.81,73.24,21.7,16.79,16.66,28.89,16.28,21.29,1.58
GAH2,-83.30773,33.72057,2019,4,30,120,2019-04-30,29.76,25.99,38.33,0,99.95,71.93,21.58,16.39,16.25,29.63,13.73,21.41,1.63
GAH2,-83.30773,33.72057,2019,5,1,121,2019-05-01,32.08,20.67,38.46,0.05,99.96,77.34,22.43,18.33,18.25,29.05,16.62,22.46,1.73
GAH2,-83.30773,33.72057,2019,5,2,122,2019-05-02,31.17,25.81,38.59,0.01,99.77,75.76,21.65,17.26,17.17,28.34,16.24,21.71,1.38
GAH2,-83.30773,33.72057,2019,5,3,123,2019-05-03,33.09,22,38.71,0.1,99.23,76.11,22.85,18.49,18.39,29.3,17.01,22.79,1.08
GAH2,-83.30773,33.72057,2019,5,4,124,2019-05-04,34.81,17.76,38.84,18.03,98.78,88.34,22.25,20.23,20.2,26.75,17.71,22.24,1.58
GAH2,-83.30773,33.72057,2019,5,5,125,2019-05-05,33.08,19.21,38.95,2.07,98.51,79.57,21.7,18.06,18,27.12,16.43,21.78,2.82
GAH2,-83.30773,33.72057,2019,5,6,126,2019-05-06,30.66,25.08,39.07,0.01,99.2,69.98,21.37,15.77,15.63,27.75,13.98,20.92,1.11
GAH2,-83.30773,33.72057,2019,5,7,127,2019-05-07,31.58,23.72,39.18,0.01,99.56,75.37,22.28,17.79,17.67,28.55,16.08,22.14,1.41
GAH2,-83.30773,33.72057,2019,5,8,128,2019-05-08,32.25,23.51,39.29,0.09,99.48,74.78,22.66,18.03,17.95,29.1,16.67,22.75,1.73
GAH2,-83.30773,33.72057,2019,5,9,129,2019-05-09,33.21,20.76,39.4,3.71,99.38,75.86,22.27,17.88,17.76,28.23,17.18,22.33,1.67
GAH2,-83.30773,33.72057,2019,5,10,130,2019-05-10,34.14,22.84,39.51,3.87,99.31,77.5,23.4,19.31,19.22,29.94,17.77,23.28,1.25
GAH2,-83.30773,33.72057,2019,5,11,131,2019-05-11,35.09,18.56,39.61,11.91,99.02,93.25,21.8,20.64,20.65,25.04,19.28,21.9,1.66
GAH2,-83.30773,33.72057,2019,5,12,132,2019-05-12,33.72,8.25,39.71,13.84,98.51,95.48,20.58,19.82,19.83,22.95,17.49,20.6,2.21
GAH2,-83.30773,33.72057,2019,5,13,133,2019-05-13,27.95,27.66,39.8,0.28,98.75,72.27,18.6,13.59,13.39,23.79,12.38,18.71,2.42
GAH2,-83.30773,33.72057,2019,5,14,134,2019-05-14,25.47,28.49,39.89,0,99.17,67.58,16.23,10.3,10.19,22.77,9.19,16.06,1.49
GAH2,-83.30773,33.72057,2019,5,15,135,2019-05-15,28.94,24.72,39.98,0,99.32,66.97,18.42,12.27,12.1,24.48,9.48,17.69,1.22
GAH2,-83.30773,33.72057,2019,5,16,136,2019-05-16,30.75,25.54,40.07,0.01,99.22,70.25,21.91,16.35,16.09,28.97,15.12,21.23,1.3
GAH2,-83.30773,33.72057,2019,5,17,137,2019-05-17,32.62,23.05,40.15,0.25,99.15,80.19,23.39,19.83,19.73,29.67,16.98,23.43,1.37
GAH2,-83.30773,33.72057,2019,5,18,138,2019-05-18,32.52,26,40.24,0.47,99.23,70.11,25.21,19.49,19.32,32.55,18.15,25.2,1.28
GAH2,-83.30773,33.72057,2019,5,19,139,2019-05-19,32.21,26.64,40.31,0.14,99.25,70.51,24.73,19.11,18.94,31.69,19,24.71,1.67
GAH2,-83.30773,33.72057,2019,5,20,140,2019-05-20,32.51,24.94,40.39,0.06,99.22,72.04,24.06,18.81,18.69,31,17.87,24.06,1.59
GAH2,-83.30773,33.72057,2019,5,21,141,2019-05-21,31.1,27.87,40.46,0,99.11,62.09,25.06,17.42,17.17,32.86,16.59,24.77,1.01
GAH2,-83.30773,33.72057,2019,5,22,142,2019-05-22,34.45,22.87,40.53,0.47,99.53,64.74,26.44,19.4,19.15,33.82,19.23,26.35,1.36
GAH2,-83.30773,33.72057,2019,5,23,143,2019-05-23,33.16,27.15,40.6,0.19,99.86,62.5,26.98,19.35,19.14,33.73,20.62,26.35,1.19
GAH2,-83.30773,33.72057,2019,5,24,144,2019-05-24,32.97,26.71,40.66,0,99.67,62.62,26.53,18.95,18.73,34.62,18.63,26.28,1.73
GAH2,-83.30773,33.72057,2019,5,25,145,2019-05-25,33.33,26.67,40.72,0,99.62,62.25,27.72,19.98,19.79,35.77,20.55,27.52,1.7
GAH2,-83.30773,33.72057,2019,5,26,146,2019-05-26,32.67,27.61,40.78,0,99.56,61.56,27.48,19.58,19.37,35.76,20.59,27.49,1.82
GAH2,-83.30773,33.72057,2019,5,27,147,2019-05-27,33.52,26.79,40.84,0,99.26,63.69,26.61,19.29,19.06,34.13,19.71,26.53,1.89
GAH2,-83.30773,33.72057,2019,5,28,148,2019-05-28,31.91,28.33,40.89,0,99.01,58.94,26.86,18.28,18,35.21,20.34,26.88,2.04
GAH2,-83.30773,33.72057,2019,5,29,149,2019-05-29,32.88,27.69,40.94,0,98.96,59.33,27.29,18.8,18.55,35.36,19.15,27.1,1.86
GAH2,-83.30773,33.72057,2019,5,30,150,2019-05-30,33.37,28.05,40.99,0,98.87,54.01,27.37,17.35,16.9,34.51,21.07,27.3,2.06
GAH2,-83.30773,33.72057,2019,5,31,151,2019-05-31,34.26,23.51,41.03,0,98.84,63.51,26.09,18.76,18.6,32.59,19.69,26.18,2.34
GAH2,-83.30773,33.72057,2019,6,1,152,2019-06-01,31.99,26.41,41.08,0,98.82,58.5,24.95,16.37,16.15,32.42,17.29,24.92,1.7
GAH2,-83.30773,33.72057,2019,6,2,153,2019-06-02,32.64,26.22,41.12,0.13,98.8,61.22,25.31,17.42,17.14,32.7,18.05,25.42,1.81
GAH2,-83.30773,33.72057,2019,6,3,154,2019-06-03,32.9,27.6,41.16,0.03,99.08,57.11,26.46,17.39,17.15,34.16,19.7,26.54,1.69
GAH2,-83.30773,33.72057,2019,6,4,155,2019-06-04,34.28,20.89,41.19,0.01,99.4,61.33,25.65,17.78,17.6,33.07,20.05,25.74,1.8
GAH2,-83.30773,33.72057,2019,6,5,156,2019-06-05,35.75,11.95,41.23,0.83,99.2,75.03,25.08,20.43,20.31,32.78,20.2,25.17,1.15
GAH2,-83.30773,33.72057,2019,6,6,157,2019-06-06,36.66,9.55,41.26,6.95,98.91,84.45,23.64,20.89,20.86,27.3,21.08,23.62,1.28
GAH2,-83.30773,33.72057,2019,6,7,158,2019-06-07,36.53,21.55,41.29,13.3,98.51,86.19,23.95,21.51,21.5,29.11,20.57,24.02,1.86
GAH2,-83.30773,33.72057,2019,6,8,159,2019-06-08,36.55,4.92,41.31,53.06,98.61,96.38,23.09,22.47,22.49,24.88,21.48,23.16,2.28
GAH2,-83.30773,33.72057,2019,6,9,160,2019-06-09,36.22,6.93,41.34,21.34,98.88,96.33,23.24,22.61,22.64,25.19,21.87,23.3,2.08
GAH2,-83.30773,33.72057,2019,6,10,161,2019-06-10,36.97,13.15,41.36,9.63,99.03,83.41,25.41,22.43,22.3,30.66,21.38,25.2,0.86
GAH2,-83.30773,33.72057,2019,6,11,162,2019-06-11,34.07,24.6,41.38,0.37,99.22,72.01,24.02,18.76,18.59,30.14,19.26,24.08,1.86
GAH2,-83.30773,33.72057,2019,6,12,163,2019-06-12,35.48,8,41.4,5.35,99.08,85.21,20.22,17.67,17.66,24.33,17.1,20.37,2.17
GAH2,-83.30773,33.72057,2019,6,13,164,2019-06-13,30.31,28.49,41.41,0.17,99.11,72.23,20.91,15.81,15.68,27.07,15.04,21,2.19
GAH2,-83.30773,33.72057,2019,6,14,165,2019-06-14,27.36,29.26,41.42,0,99.73,57.74,20.11,11.6,11.45,29.68,12.35,19.95,1.32
GAH2,-83.30773,33.72057,2019,6,15,166,2019-06-15,31.4,26.81,41.43,0,99.61,65.95,22.18,15.63,15.41,30.81,13.33,22.2,1.48
GAH2,-83.30773,33.72057,2019,6,16,167,2019-06-16,33.79,24.76,41.44,0,99.34,75.93,24.73,20.29,20.14,30.42,18.19,24.68,1.54
GAH2,-83.30773,33.72057,2019,6,17,168,2019-06-17,35.24,24.35,41.45,1.49,99.3,72.75,26.36,21.19,21.06,32.7,21.05,26.39,1.48
GAH2,-83.30773,33.72057,2019,6,18,169,2019-06-18,35.76,15.94,41.45,6.56,99.14,83.84,24.78,21.89,21.84,29.99,20.96,24.84,1.1
GAH2,-83.30773,33.72057,2019,6,19,170,2019-06-19,35.88,22.25,41.45,2.91,98.73,77.18,25.95,21.72,21.64,32.35,21.15,26.02,1.87
GAH2,-83.30773,33.72057,2019,6,20,171,2019-06-20,35.17,21.76,41.45,3.74,98.66,74.22,26.16,21.31,21.19,32.21,21.93,26.22,2.67
GAH2,-83.30773,33.72057,2019,6,21,172,2019-06-21,33.94,27.89,41.44,0.54,99.16,69.29,27,21.02,20.82,33.62,21.39,26.87,1.97
GAH2,-83.30773,33.72057,2019,6,22,173,2019-06-22,36.63,20.49,41.44,6.5,99.35,86.27,25.26,22.82,22.78,29.9,22.19,25.28,1.4
GAH2,-83.30773,33.72057,2019,6,23,174,2019-06-23,35.15,25.97,41.43,8.03,99.34,82.83,25.7,22.6,22.55,30.9,21.98,25.68,1.38
GAH2,-83.30773,33.72057,2019,6,24,175,2019-06-24,35.27,24.39,41.42,4.04,99.05,72.32,26.69,21.41,21.25,33.89,20.17,26.77,2.05
GAH2,-83.30773,33.72057,2019,6,25,176,2019-06-25,33.51,23.89,41.4,0.8,99.33,73.41,25.68,20.67,20.5,31.06,21.72,25.76,1.87
GAH2,-83.30773,33.72057,2019,6,26,177,2019-06-26,33.92,17.61,41.39,0.02,99.7,66.28,25.87,19.23,18.99,32.15,19.92,25.65,1.18
GAH2,-83.30773,33.72057,2019,6,27,178,2019-06-27,34.11,19.03,41.37,0.12,99.78,61.56,26.52,18.66,18.48,32.98,20.12,26.14,1.36
GAH2,-83.30773,33.72057,2019,6,28,179,2019-06-28,34.19,27.73,41.35,0.07,99.77,63.45,26.23,18.88,18.68,33.63,20.73,26.29,1.59
GAH2,-83.30773,33.72057,2019,6,29,180,2019-06-29,35.25,22.21,41.33,0.08,99.65,65.27,26.72,19.79,19.57,33.37,20.8,26.59,1.17
GAH2,-83.30773,33.72057,2019,6,30,181,2019-06-30,35.37,25.12,41.3,0.23,99.33,64.59,27.21,20.09,19.92,34.09,21,27.28,1.54
GAH2,-83.30773,33.72057,2019,7,1,182,2019-07-01,35.3,26.31,41.28,0.08,99.17,61.75,28.71,20.79,20.59,36.41,21.61,28.74,1.56
GAH2,-83.30773,33.72057,2019,7,2,183,2019-07-02,35.82,26.61,41.25,0.05,99.07,58.26,29.42,20.51,20.3,37.57,22.37,29.47,1.45
GAH2,-83.30773,33.72057,2019,7,3,184,2019-07-03,36.94,21.06,41.22,0.12,99.05,59.43,28.97,20.41,20.21,36.32,22.52,29.05,1.35
GAH2,-83.30773,33.72057,2019,7,4,185,2019-07-04,37.2,24.6,41.18,2.31,99.21,58.88,29.52,20.77,20.56,35.92,22.74,29.12,0.89
GAH2,-83.30773,33.72057,2019,7,5,186,2019-07-05,37.09,25.5,41.15,3.74,99.44,63.33,29.02,21.49,21.26,35.96,22.43,28.9,0.88
GAH2,-83.30773,33.72057,2019,7,6,187,2019-07-06,37.19,22.88,41.11,8.94,99.28,69.44,28.43,22.44,22.22,34.77,23.29,28.53,1.07
GAH2,-83.30773,33.72057,2019,7,7,188,2019-07-07,36.5,21.49,41.07,1.91,98.9,64.51,28.92,21.71,21.48,36.45,21.96,28.96,1.25
GAH2,-83.30773,33.72057,2019,7,8,189,2019-07-08,37.87,21.35,41.03,6.28,98.76,66.46,29.19,22.44,22.23,36.16,23.12,29.18,0.91
GAH2,-83.30773,33.72057,2019,7,9,190,2019-07-09,37.84,13.73,40.98,8.45,99.1,71.12,28.29,22.68,22.52,35.32,23.67,28.39,1.42
GAH2,-83.30773,33.72057,2019,7,10,191,2019-07-10,36.84,23.25,40.94,1.16,99.21,67.86,28.75,22.37,22.2,36.08,23.11,28.9,1.46
GAH2,-83.30773,33.72057,2019,7,11,192,2019-07-11,37.3,23.54,40.89,3.69,98.99,67.56,28.74,22.28,22.11,35.47,22.95,28.87,1.46
GAH2,-83.30773,33.72057,2019,7,12,193,2019-07-12,37.01,25.02,40.83,2.28,99.03,70.03,27.56,21.73,21.55,33.89,23.36,27.69,1.67
GAH2,-83.30773,33.72057,2019,7,13,194,2019-07-13,36.99,18.71,40.78,6.9,99.4,71.33,27.4,21.88,21.74,33.52,22.52,27.53,1.87
GAH2,-83.30773,33.72057,2019,7,14,195,2019-07-14,36.5,21.9,40.72,0.38,99.65,67.58,26.55,20.19,19.95,32.76,22.37,26.66,1.89
GAH2,-83.30773,33.72057,2019,7,15,196,2019-07-15,36.64,26.1,40.67,0.04,99.55,49.82,29.68,18.17,17.94,37.3,21.39,28.99,1.3
GAH2,-83.30773,33.72057,2019,7,16,197,2019-07-16,35.62,26.31,40.6,0,99.56,50.76,29.95,18.73,18.53,37.75,23.93,29.35,1.39
GAH2,-83.30773,33.72057,2019,7,17,198,2019-07-17,36.36,25.87,40.54,2.04,99.41,60.13,29.38,20.99,20.73,37.41,22.57,29.49,1.87
GAH2,-83.30773,33.72057,2019,7,18,199,2019-07-18,36.72,22.05,40.47,3.7,99.32,73.72,28,22.98,22.85,34.47,23.45,28.1,1.6
GAH2,-83.30773,33.72057,2019,7,19,200,2019-07-19,37.83,16.08,40.4,5.64,99.36,71.6,27.44,21.97,21.76,34.15,22.55,27.55,1.42
GAH2,-83.30773,33.72057,2019,7,20,201,2019-07-20,36.6,20.45,40.33,2.36,99.34,70.71,27.78,22.1,21.95,34.39,22.77,27.92,1.45
GAH2,-83.30773,33.72057,2019,7,21,202,2019-07-21,35.48,25.07,40.26,0.13,99.29,62.61,28.34,20.66,20.45,35.54,22.29,28.45,1.62
GAH2,-83.30773,33.72057,2019,7,22,203,2019-07-22,36.21,23.15,40.18,1.91,99.1,59.6,28.41,19.93,19.77,35.19,22.37,28.54,1.86
GAH2,-83.30773,33.72057,2019,7,23,204,2019-07-23,36.17,8.32,40.1,10.87,98.83,77.85,25.49,21.41,21.32,30.9,21.68,25.59,1.53
GAH2,-83.30773,33.72057,2019,7,24,205,2019-07-24,30.93,26.47,40.02,0.01,99.19,55.55,24.91,15.5,15.11,32.13,18.96,24.93,1.73
GAH2,-83.30773,33.72057,2019,7,25,206,2019-07-25,31.39,24.3,39.93,0,99.56,53.17,25.08,14.96,14.76,32.76,17.61,24.92,1.66
GAH2,-83.30773,33.72057,2019,7,26,207,2019-07-26,32.25,23.66,39.85,0,99.9,57.09,25.35,16.35,16.17,32.29,18.01,25.29,1.49
GAH2,-83.30773,33.72057,2019,7,27,208,2019-07-27,31.62,25.92,39.76,0.01,99.97,46.04,27.21,14.63,14.49,34.57,19.59,26.05,1.2
GAH2,-83.30773,33.72057,2019,7,28,209,2019-07-28,33.15,22.05,39.66,0.06,99.78,49.6,27.43,16.02,15.84,33.35,20.98,26.39,0.55
GAH2,-83.30773,33.72057,2019,7,29,210,2019-07-29,34.5,20.89,39.57,0.09,99.42,48.87,28.3,16.59,16.37,35.55,22.27,27.56,0.78
GAH2,-83.30773,33.72057,2019,7,30,211,2019-07-30,34.79,23.33,39.47,1.51,99.32,49.39,28.77,17.19,16.86,36.6,21.89,28.18,0.65
