date,location,rainfall,temp,temp_min,temp_max,allsky_sfc_sw_dwn,ps,rh2m,t2mdew,t2mwet,ws2m,dnr,GDD,source_temp,source_rain
2019-07-06,GAH1,14.5,26.1041666666667,23.6,33.1,17.03,100.47,83.17,23.67,23.63,1.47,18.25,16.1041666666667,G2F,G2F
2019-07-07,GAH1,0,28.35,22.7,36,24.03,100.13,71.57,22.78,22.63,2.33,18.25,18.35,G2F,G2F
2019-07-08,GAH1,0,27.6208333333333,22.8,33.9,22.29,99.92,73.65,23.26,23.15,1.88,18.25,17.6208333333333,G2F,G2F
2019-07-09,GAH1,0,29.493023255814,24,35.9,24.56,100.09,73.26,23.73,23.61,1.85,18.25,19.493023255814,G2F,G2F
2019-07-10,GAH1,0,30.6,26,35.1,22.31,100.24,71.99,23.2,23.06,2.33,18.25,20,G2F,G2F
2019-07-11,GAH1,1,27.0617021276596,-29.2,35.1,22.99,100.19,75.57,23.23,23.13,2.48,18.25,17.0617021276596,G2F,G2F
2019-07-12,GAH1,0.3,27.7777777777778,24.4,32.1,17.54,100.25,79.89,23.31,23.25,2.41,18.25,17.7777777777778,G2F,G2F
2019-07-13,GAH1,0,28.3935483870968,24.6,31.6,11.24,100.64,76.72,22.67,22.51,2.08,18.25,18.3935483870968,G2F,G2F
2019-07-14,GAH1,0,29.4041666666667,23.2,36.2,25.97,100.78,61.7,21.21,20.93,1.11,18.25,19.4041666666667,G2F,G2F
2019-07-15,GAH1,0,29.1729166666667,22.2,37.2,26.73,100.7,55.01,20.2,20.01,1.5,18.25,19.1729166666667,G2F,G2F
2019-07-16,GAH1,0,29.9395833333333,22.6,37,25.77,100.72,56.58,21.16,20.97,1.59,18.25,19.9395833333333,G2F,G2F
2019-07-17,GAH1,0,29.6645833333333,23.8,36.8,26.51,100.63,57.36,21.27,21.04,2.3,18.25,19.6645833333333,G2F,G2F
2019-07-18,GAH1,2.5,28.9795454545455,23.8,37.4,21.56,100.5,60.65,22,21.77,1.88,18.25,18.9795454545455,G2F,G2F
2019-07-19,GAH1,8.4,27.7625,22.6,35.9,18.34,100.59,84.96,23.58,23.57,1.52,18.25,17.7625,G2F,G2F
2019-07-20,GAH1,0,26.26875,21.6,34.7,26.09,100.58,74.13,22.09,22,1.81,18.25,16.26875,G2F,G2F
2019-07-21,GAH1,0,27.7125,22.2,35,26.68,100.51,66.2,21.06,20.9,2.01,18.25,17.7125,G2F,G2F
2019-07-22,GAH1,0.8,28.0931818181818,22.1,34.5,23.5,100.36,69.82,21.66,21.53,2.23,18.25,18.0931818181818,G2F,G2F
2019-07-23,GAH1,0.3,26.8978723404255,22.9,33.5,20.29,99.99,77.7,22.64,22.55,2.18,18.25,16.8978723404255,G2F,G2F
2019-07-24,GAH1,0,25.3555555555556,21.7,31.5,21.04,100.19,63.83,18.5,18.2,2.78,18.25,15.3555555555556,G2F,G2F
2019-07-25,GAH1,0,26.1625,18.3,34.8,24.92,100.57,55.75,16.83,16.68,1.65,18.25,16.1625,G2F,G2F
2019-07-26,GAH1,0,26.1770833333333,19.9,33.2,22.81,100.93,60.66,17.9,17.73,2.23,18.25,16.1770833333333,G2F,G2F
2019-07-27,GAH1,0,26.2333333333333,17.6,35.1,27.03,101,56.19,17.63,17.33,2.36,18.25,16.2333333333333,G2F,G2F
2019-07-28,GAH1,0,27.2977777777778,20.5,35,24.07,100.9,61.49,18.76,18.55,1.61,18.25,17.2977777777778,G2F,G2F
2019-07-29,GAH1,0,27.0936170212766,18.8,36.2,25.71,100.55,51.59,17.25,17.05,0.87,18.25,17.0936170212766,G2F,G2F
2019-07-30,GAH1,0,27.9854166666667,19.2,37.5,25.58,100.46,51.32,17.88,17.73,0.67,18.25,17.9854166666667,G2F,G2F
2019-07-31,GAH1,20.8,29.1085106382979,20.3,38,25.02,100.5,56.71,19.61,19.45,1.28,18.25,19.1085106382979,G2F,G2F
2019-08-01,GAH1,0,25.7666666666667,21.9,35.2,13.34,100.51,72.75,21.83,21.72,1.53,16.96,15.7666666666667,G2F,G2F
2019-08-02,GAH1,0,25.8583333333333,20.8,32.1,21.57,100.35,73.83,21.13,21.04,1.6,16.96,15.8583333333333,G2F,G2F
2019-08-03,GAH1,0,27.2104166666667,21.3,34.2,22.92,100.23,71.98,21.63,21.52,1.2,16.96,17.2104166666667,G2F,G2F
2019-08-04,GAH1,1.3,27.7125,21.8,34.3,22.54,100.23,65.33,20.98,20.84,1.15,16.96,17.7125,G2F,G2F
2019-08-05,GAH1,0,25.9333333333333,22.4,32.3,9.66,100.24,79.25,22.12,22.04,1.66,16.96,15.9333333333333,G2F,G2F
2019-08-06,GAH1,0,27.5785714285714,22,35.5,21.35,100.14,71.27,22.19,22.06,1.95,16.96,17.5785714285714,G2F,G2F
2019-08-07,GAH1,14.7,32.8655172413793,26.4,36.7,25.36,100.08,63.43,21.69,21.51,1.96,16.96,20,G2F,G2F
2019-08-08,GAH1,0,28.4276595744681,23.6,37.4,24.39,100.09,64.64,22.33,22.16,2.08,16.96,18.4276595744681,G2F,G2F
2019-08-09,GAH1,0.3,28.8645833333333,23.2,36.2,24.45,100.08,62.91,22.52,22.32,2.03,16.96,18.8645833333333,G2F,G2F
2019-08-10,GAH1,0.3,30.5979166666667,24.8,37.7,24.37,100.08,65.85,23.08,22.9,2.35,16.96,20,G2F,G2F
2019-08-11,GAH1,5.8,29.7513513513514,24.2,37.2,21.94,100.12,64.91,23.48,23.29,0.88,16.96,19.7513513513514,G2F,G2F
2019-08-12,GAH1,1.5,31.8333333333333,26.6,35.6,21.2,100.09,65.94,23.88,23.71,1.33,16.96,20,G2F,G2F
2019-08-13,GAH1,17.5,29.4854166666667,24.2,37.5,24.32,100.04,63.05,23.37,23.16,0.89,16.96,19.4854166666667,G2F,G2F
2019-08-14,GAH1,0,29.1770833333333,24.7,37.6,24.28,100.03,67.87,23.72,23.55,1.93,16.96,19.1770833333333,G2F,G2F
2019-08-15,GAH1,NA,NA,NA,NA,22.5,100.12,77.29,23.98,23.89,1.07,16.96,NA,G2F,G2F
2019-04-12,GAH2,0.89,20.88,17.94,25.59,14.28,99.24,85.67,18.4,18.39,0.23,19.22,10.88,NASA,NASA
2019-04-13,GAH2,0.32,20.58,16.99,24.55,21.88,99.18,86.21,18.2,18.18,0.22,19.22,10.58,NASA,NASA
2019-04-14,GAH2,13.89,20.25,12.35,24.16,9.14,98.33,91.09,18.73,18.46,0.32,19.22,10.25,NASA,NASA
2019-04-15,GAH2,0.01,11.73,7.06,17.71,26.49,99.33,64.37,5.29,5.16,0.27,19.22,1.73,NASA,NASA
2019-04-16,GAH2,0,13.93,4.97,22.77,26.43,99.91,67.79,8.15,7.95,0.25,19.22,3.93,NASA,NASA
2019-04-17,GAH2,0,17.13,9.53,24.19,23.24,99.54,78.34,13.37,13.1,0.2,19.22,7.13,NASA,NASA
2019-04-18,GAH2,2.68,18.92,13.36,24.85,20.21,98.97,86.17,16.56,16.51,0.19,19.22,8.92,NASA,NASA
2019-04-19,GAH2,50.52,17.03,8.76,21.41,11.4,97.82,89.91,15.35,14.87,0.33,19.22,7.03,NASA,NASA
2019-04-20,GAH2,1.98,9.12,6.54,13.04,8.75,98.6,82.4,6.28,6.31,0.25,19.22,0,NASA,NASA
2019-04-21,GAH2,0.03,12.87,6.36,20.43,26.77,99.48,72.44,8.09,7.96,0.22,19.22,2.87,NASA,NASA
2019-04-22,GAH2,0.01,17.07,6.87,26.98,26.86,99.75,62.77,10,9.77,0.26,19.22,7.07,NASA,NASA
2019-04-23,GAH2,0,19.56,11.81,27.58,25.21,99.46,70.61,14.17,13.85,0.27,19.22,9.56,NASA,NASA
2019-04-24,GAH2,0,20.6,15.46,27.12,25.5,99.13,74.91,16.07,15.98,0.15,19.22,10.6,NASA,NASA
2019-04-25,GAH2,0.05,18.95,15.18,25.27,14.25,98.91,83.07,16.03,16.02,0.16,19.22,8.95,NASA,NASA
2019-04-26,GAH2,1.11,17.76,11.75,22.34,24.4,98.64,73.13,12.96,12.61,0.26,19.22,7.76,NASA,NASA
2019-04-27,GAH2,0,15.72,7.61,23.76,27.64,99.21,67.53,9.81,9.55,0.15,19.22,5.72,NASA,NASA
2019-04-28,GAH2,0,19.41,12.3,26.62,25.25,99.31,80.85,16.07,15.82,0.16,19.22,9.41,NASA,NASA
2019-04-29,GAH2,0,21.7,16.28,28.89,25.33,99.81,73.24,16.79,16.66,0.26,19.22,11.7,NASA,NASA
2019-04-30,GAH2,0,21.58,13.73,29.63,25.99,99.95,71.93,16.39,16.25,0.21,19.22,11.58,NASA,NASA
2019-05-01,GAH2,0.05,22.43,16.62,29.05,20.67,99.96,77.34,18.33,18.25,0.16,19.37,12.43,NASA,NASA
2019-05-02,GAH2,0.01,21.65,16.24,28.34,25.81,99.77,75.76,17.26,17.17,0.14,19.37,11.65,NASA,NASA
2019-05-03,GAH2,0.1,22.85,17.01,29.3,22,99.23,76.11,18.49,18.39,0.15,19.37,12.85,NASA,NASA
2019-05-04,GAH2,18.03,22.25,17.71,26.75,17.76,98.78,88.34,20.23,20.2,0.16,19.37,12.25,NASA,NASA
2019-05-05,GAH2,2.07,21.7,16.43,27.12,19.21,98.51,79.57,18.06,18,0.23,19.37,11.7,NASA,NASA
2019-05-06,GAH2,0.01,21.37,13.98,27.75,25.08,99.2,69.98,15.77,15.63,0.19,19.37,11.37,NASA,NASA
2019-05-07,GAH2,0.01,22.28,16.08,28.55,23.72,99.56,75.37,17.79,17.67,0.17,19.37,12.28,NASA,NASA
2019-05-08,GAH2,0.09,22.66,16.67,29.1,23.51,99.48,74.78,18.03,17.95,0.15,19.37,12.66,NASA,NASA
2019-05-09,GAH2,3.71,22.27,17.18,28.23,20.76,99.38,75.86,17.88,17.76,0.15,19.37,12.27,NASA,NASA
2019-05-10,GAH2,3.87,23.4,17.77,29.94,22.84,99.31,77.5,19.31,19.22,0.18,19.37,13.4,NASA,NASA
2019-05-11,GAH2,11.91,21.8,19.28,25.04,18.56,99.02,93.25,20.64,20.65,0.14,19.37,11.8,NASA,NASA
2019-05-12,GAH2,13.84,20.58,17.49,22.95,8.25,98.51,95.48,19.82,19.83,0.21,19.37,10.58,NASA,NASA
2019-05-13,GAH2,0.28,18.6,12.38,23.79,27.66,98.75,72.27,13.59,13.39,0.21,19.37,8.6,NASA,NASA
2019-05-14,GAH2,0,16.23,9.19,22.77,28.49,99.17,67.58,10.3,10.19,0.21,19.37,6.23,NASA,NASA
2019-05-15,GAH2,0,18.42,9.48,24.48,24.72,99.32,66.97,12.27,12.1,0.22,19.37,8.42,NASA,NASA
2019-05-16,GAH2,0.01,21.91,15.12,28.97,25.54,99.22,70.25,16.35,16.09,0.22,19.37,11.91,NASA,NASA
2019-05-17,GAH2,0.25,23.39,16.98,29.67,23.05,99.15,80.19,19.83,19.73,0.12,19.37,13.39,NASA,NASA
2019-05-18,GAH2,0.47,25.21,18.15,32.55,26,99.23,70.11,19.49,19.32,0.14,19.37,15.21,NASA,NASA
2019-05-19,GAH2,0.14,24.73,19,31.69,26.64,99.25,70.51,19.11,18.94,0.17,19.37,14.73,NASA,NASA
2019-05-20,GAH2,0.06,24.06,17.87,31,24.94,99.22,72.04,18.81,18.69,0.17,19.37,14.06,NASA,NASA
2019-05-21,GAH2,0,25.06,16.59,32.86,27.87,99.11,62.09,17.42,17.17,0.16,19.37,15.06,NASA,NASA
2019-05-22,GAH2,0.47,26.44,19.23,33.82,22.87,99.53,64.74,19.4,19.15,0.17,19.37,16.44,NASA,NASA
2019-05-23,GAH2,0.19,26.98,20.62,33.73,27.15,99.86,62.5,19.35,19.14,0.22,19.37,16.98,NASA,NASA
2019-05-24,GAH2,0,26.53,18.63,34.62,26.71,99.67,62.62,18.95,18.73,0.25,19.37,16.53,NASA,NASA
2019-05-25,GAH2,0,27.72,20.55,35.77,26.67,99.62,62.25,19.98,19.79,0.22,19.37,17.72,NASA,NASA
2019-05-26,GAH2,0,27.48,20.59,35.76,27.61,99.56,61.56,19.58,19.37,0.16,19.37,17.48,NASA,NASA
2019-05-27,GAH2,0,26.61,19.71,34.13,26.79,99.26,63.69,19.29,19.06,0.21,19.37,16.61,NASA,NASA
2019-05-28,GAH2,0,26.86,20.34,35.21,28.33,99.01,58.94,18.28,18,0.18,19.37,16.86,NASA,NASA
2019-05-29,GAH2,0,27.29,19.15,35.36,27.69,98.96,59.33,18.8,18.55,0.25,19.37,17.29,NASA,NASA
2019-05-30,GAH2,0,27.37,21.07,34.51,28.05,98.87,54.01,17.35,16.9,0.22,19.37,17.37,NASA,NASA
2019-05-31,GAH2,0,26.09,19.69,32.59,23.51,98.84,63.51,18.76,18.6,0.2,19.37,16.09,NASA,NASA
2019-06-01,GAH2,0,24.95,17.29,32.42,26.41,98.82,58.5,16.37,16.15,0.21,17.35,14.95,NASA,NASA
2019-06-02,GAH2,0.13,25.31,18.05,32.7,26.22,98.8,61.22,17.42,17.14,0.16,17.35,15.31,NASA,NASA
2019-06-03,GAH2,0.03,26.46,19.7,34.16,27.6,99.08,57.11,17.39,17.15,0.15,17.35,16.46,NASA,NASA
2019-06-04,GAH2,0.01,25.65,20.05,33.07,20.89,99.4,61.33,17.78,17.6,0.15,17.35,15.65,NASA,NASA
2019-06-05,GAH2,0.83,25.08,20.2,32.78,11.95,99.2,75.03,20.43,20.31,0.12,17.35,15.08,NASA,NASA
2019-06-06,GAH2,6.95,23.64,21.08,27.3,9.55,98.91,84.45,20.89,20.86,0.16,17.35,13.64,NASA,NASA
2019-06-07,GAH2,13.3,23.95,20.57,29.11,21.55,98.51,86.19,21.51,21.5,0.17,17.35,13.95,NASA,NASA
2019-06-08,GAH2,53.06,23.09,21.48,24.88,4.92,98.61,96.38,22.47,22.49,0.2,17.35,13.09,NASA,NASA
2019-06-09,GAH2,21.34,23.24,21.87,25.19,6.93,98.88,96.33,22.61,22.64,0.18,17.35,13.24,NASA,NASA
2019-06-10,GAH2,9.63,25.41,21.38,30.66,13.15,99.03,83.41,22.43,22.3,0.16,17.35,15.41,NASA,NASA
2019-06-11,GAH2,0.37,24.02,19.26,30.14,24.6,99.22,72.01,18.76,18.59,0.15,17.35,14.02,NASA,NASA
2019-06-12,GAH2,5.35,20.22,17.1,24.33,8,99.08,85.21,17.67,17.66,0.19,17.35,10.22,NASA,NASA
2019-06-13,GAH2,0.17,20.91,15.04,27.07,28.49,99.11,72.23,15.81,15.68,0.2,17.35,10.91,NASA,NASA
2019-06-14,GAH2,0,20.11,12.35,29.68,29.26,99.73,57.74,11.6,11.45,0.18,17.35,10.11,NASA,NASA
2019-06-15,GAH2,0,22.18,13.33,30.81,26.81,99.61,65.95,15.63,15.41,0.17,17.35,12.18,NASA,NASA
2019-06-16,GAH2,0,24.73,18.19,30.42,24.76,99.34,75.93,20.29,20.14,0.17,17.35,14.73,NASA,NASA
2019-06-17,GAH2,1.49,26.36,21.05,32.7,24.35,99.3,72.75,21.19,21.06,0.13,17.35,16.36,NASA,NASA
2019-06-18,GAH2,6.56,24.78,20.96,29.99,15.94,99.14,83.84,21.89,21.84,0.11,17.35,14.78,NASA,NASA
2019-06-19,GAH2,2.91,25.95,21.15,32.35,22.25,98.73,77.18,21.72,21.64,0.17,17.35,15.95,NASA,NASA
2019-06-20,GAH2,3.74,26.16,21.93,32.21,21.76,98.66,74.22,21.31,21.19,0.22,17.35,16.16,NASA,NASA
2019-06-21,GAH2,0.54,27,21.39,33.62,27.89,99.16,69.29,21.02,20.82,0.22,17.35,17,NASA,NASA
2019-06-22,GAH2,6.5,25.26,22.19,29.9,20.49,99.35,86.27,22.82,22.78,0.15,17.35,15.26,NASA,NASA
2019-06-23,GAH2,8.03,25.7,21.98,30.9,25.97,99.34,82.83,22.6,22.55,0.17,17.35,15.7,NASA,NASA
2019-06-24,GAH2,4.04,26.69,20.17,33.89,24.39,99.05,72.32,21.41,21.25,0.18,17.35,16.69,NASA,NASA
2019-06-25,GAH2,0.8,25.68,21.72,31.06,23.89,99.33,73.41,20.67,20.5,0.16,17.35,15.68,NASA,NASA
2019-06-26,GAH2,0.02,25.87,19.92,32.15,17.61,99.7,66.28,19.23,18.99,0.2,17.35,15.87,NASA,NASA
2019-06-27,GAH2,0.12,26.52,20.12,32.98,19.03,99.78,61.56,18.66,18.48,0.22,17.35,16.52,NASA,NASA
2019-06-28,GAH2,0.07,26.23,20.73,33.63,27.73,99.77,63.45,18.88,18.68,0.15,17.35,16.23,NASA,NASA
2019-06-29,GAH2,0.08,26.72,20.8,33.37,22.21,99.65,65.27,19.79,19.57,0.18,17.35,16.72,NASA,NASA
2019-06-30,GAH2,0.23,27.21,21,34.09,25.12,99.33,64.59,20.09,19.92,0.13,17.35,17.21,NASA,NASA
2019-07-01,GAH2,0.08,28.71,21.61,36.41,26.31,99.17,61.75,20.79,20.59,0.16,18.07,18.71,NASA,NASA
2019-07-02,GAH2,0.05,29.42,22.37,37.57,26.61,99.07,58.26,20.51,20.3,0.14,18.07,19.42,NASA,NASA
2019-07-03,GAH2,0.12,28.97,22.52,36.32,21.06,99.05,59.43,20.41,20.21,0.12,18.07,18.97,NASA,NASA
2019-07-04,GAH2,2.31,29.52,22.74,35.92,24.6,99.21,58.88,20.77,20.56,0.17,18.07,19.52,NASA,NASA
2019-07-05,GAH2,3.74,29.02,22.43,35.96,25.5,99.44,63.33,21.49,21.26,0.12,18.07,19.02,NASA,NASA
2019-07-06,GAH2,8.94,28.43,23.29,34.77,22.88,99.28,69.44,22.44,22.22,0.1,18.07,18.43,NASA,NASA
2019-07-07,GAH2,1.91,28.92,21.96,36.45,21.49,98.9,64.51,21.71,21.48,0.13,18.07,18.92,NASA,NASA
2019-07-08,GAH2,6.28,29.19,23.12,36.16,21.35,98.76,66.46,22.44,22.23,0.14,18.07,19.19,NASA,NASA
2019-07-09,GAH2,8.45,28.29,23.67,35.32,13.73,99.1,71.12,22.68,22.52,0.15,18.07,18.29,NASA,NASA
2019-07-10,GAH2,1.16,28.75,23.11,36.08,23.25,99.21,67.86,22.37,22.2,0.13,18.07,18.75,NASA,NASA
2019-07-11,GAH2,3.69,28.74,22.95,35.47,23.54,98.99,67.56,22.28,22.11,0.14,18.07,18.74,NASA,NASA
2019-07-12,GAH2,2.28,27.56,23.36,33.89,25.02,99.03,70.03,21.73,21.55,0.15,18.07,17.56,NASA,NASA
2019-07-13,GAH2,6.9,27.4,22.52,33.52,18.71,99.4,71.33,21.88,21.74,0.16,18.07,17.4,NASA,NASA
2019-07-14,GAH2,0.38,26.55,22.37,32.76,21.9,99.65,67.58,20.19,19.95,0.15,18.07,16.55,NASA,NASA
2019-07-15,GAH2,0.04,29.68,21.39,37.3,26.1,99.55,49.82,18.17,17.94,0.2,18.07,19.68,NASA,NASA
2019-07-16,GAH2,0,29.95,23.93,37.75,26.31,99.56,50.76,18.73,18.53,0.21,18.07,19.95,NASA,NASA
2019-07-17,GAH2,2.04,29.38,22.57,37.41,25.87,99.41,60.13,20.99,20.73,0.17,18.07,19.38,NASA,NASA
2019-07-18,GAH2,3.7,28,23.45,34.47,22.05,99.32,73.72,22.98,22.85,0.14,18.07,18,NASA,NASA
2019-07-19,GAH2,5.64,27.44,22.55,34.15,16.08,99.36,71.6,21.97,21.76,0.12,18.07,17.44,NASA,NASA
2019-07-20,GAH2,2.36,27.78,22.77,34.39,20.45,99.34,70.71,22.1,21.95,0.12,18.07,17.78,NASA,NASA
2019-07-21,GAH2,0.13,28.34,22.29,35.54,25.07,99.29,62.61,20.66,20.45,0.15,18.07,18.34,NASA,NASA
2019-07-22,GAH2,1.91,28.41,22.37,35.19,23.15,99.1,59.6,19.93,19.77,0.16,18.07,18.41,NASA,NASA
2019-07-23,GAH2,10.87,25.49,21.68,30.9,8.32,98.83,77.85,21.41,21.32,0.14,18.07,15.49,NASA,NASA
2019-07-24,GAH2,0.01,24.91,18.96,32.13,26.47,99.19,55.55,15.5,15.11,0.2,18.07,14.91,NASA,NASA
2019-07-25,GAH2,0,25.08,17.61,32.76,24.3,99.56,53.17,14.96,14.76,0.26,18.07,15.08,NASA,NASA
2019-07-26,GAH2,0,25.35,18.01,32.29,23.66,99.9,57.09,16.35,16.17,0.22,18.07,15.35,NASA,NASA
2019-07-27,GAH2,0.01,27.21,19.59,34.57,25.92,99.97,46.04,14.63,14.49,0.31,18.07,17.21,NASA,NASA
2019-07-28,GAH2,0.06,27.43,20.98,33.35,22.05,99.78,49.6,16.02,15.84,0.19,18.07,17.43,NASA,NASA
2019-07-29,GAH2,0.09,28.3,22.27,35.55,20.89,99.42,48.87,16.59,16.37,0.17,18.07,18.3,NASA,NASA
2019-07-30,GAH2,1.51,28.77,21.89,36.6,23.33,99.32,49.39,17.19,16.86,0.17,18.07,18.77,NASA,NASA
2019-07-31,GAH2,4.05,28.48,20.88,35.88,21.2,99.37,57.36,19.36,19.11,0.2,18.07,18.48,NASA,NASA
2019-08-01,GAH2,2.51,27.63,22.01,34.64,22.78,99.39,62.68,20.01,19.81,0.18,16.85,17.63,NASA,NASA
2019-08-02,GAH2,7.73,26.12,21.57,32.65,22.11,99.31,70.04,20.36,20.17,0.13,16.85,16.12,NASA,NASA
2019-08-03,GAH2,2.56,26.65,20.94,32.63,21.63,99.16,68.68,20.55,20.38,0.17,16.85,16.65,NASA,NASA
2019-08-04,GAH2,18.51,26.25,22.13,30.73,20.81,99.14,73.34,21.21,21.03,0.18,16.85,16.25,NASA,NASA
2019-08-05,GAH2,4.35,26.49,20.66,32.54,21.91,99.06,69.95,20.69,20.49,0.15,16.85,16.49,NASA,NASA
2019-08-06,GAH2,0.11,27.78,20.59,34.9,24.05,98.93,59.54,19.32,19.11,0.24,16.85,17.78,NASA,NASA
2019-08-07,GAH2,1.52,27.7,20.8,35.93,24.56,98.84,62.68,20.08,19.91,0.15,16.85,17.7,NASA,NASA
2019-08-08,GAH2,0.63,28.54,22.42,36.99,25.43,98.88,60.78,20.37,20.16,0.17,16.85,18.54,NASA,NASA
2019-08-09,GAH2,0,29.04,21,38.15,25.5,98.91,50.17,17.7,17.39,0.19,16.85,19.04,NASA,NASA
2019-08-10,GAH2,4.02,29.58,22.46,36.93,16.44,98.9,60.55,21.29,21.06,0.19,16.85,19.58,NASA,NASA
2019-08-11,GAH2,0.42,29.39,22.89,36.96,22.3,99.04,62.34,21.59,21.42,0.15,16.85,19.39,NASA,NASA
2019-08-12,GAH2,0.11,29.69,23.4,37.34,22.24,99.04,59.66,21.15,20.96,0.11,16.85,19.69,NASA,NASA
2019-08-13,GAH2,3.49,30.5,23.78,38.38,22.48,98.89,59.49,21.87,21.67,0.12,16.85,20,NASA,NASA
2019-08-14,GAH2,10.5,28.79,23.35,37.07,24.99,98.87,62.39,21.03,20.67,0.16,16.85,18.79,NASA,NASA
2019-08-15,GAH2,1.69,29.74,22.69,37.76,24.53,98.94,57.1,20.48,20.17,0.13,16.85,19.74,NASA,NASA
2019-08-16,GAH2,0.08,29.76,22.21,38.07,25.66,99.01,53.64,19.46,19.16,0.19,16.85,19.76,NASA,NASA
2019-08-17,GAH2,0.49,29.97,22.89,38.74,25.03,99.09,53.88,19.73,19.44,0.17,16.85,19.97,NASA,NASA
2019-08-18,GAH2,0.81,29.06,22.06,37.93,24.16,99.24,57.05,19.83,19.53,0.12,16.85,19.06,NASA,NASA
2019-08-19,GAH2,6.61,27.5,22.61,33.86,11.8,99.39,71.73,22.06,21.91,0.14,16.85,17.5,NASA,NASA
2019-08-20,GAH2,7.51,26.46,22.2,32.62,21.87,99.48,74.86,21.73,21.61,0.1,16.85,16.46,NASA,NASA
2019-08-21,GAH2,0.47,28.38,21.87,36.51,24.04,99.42,62.2,20.59,20.37,0.15,16.85,18.38,NASA,NASA
2019-08-22,GAH2,0.25,28.73,22.56,36.17,22.28,99.31,59.84,20.29,20.11,0.15,16.85,18.73,NASA,NASA
2019-08-23,GAH2,9.61,28.5,22.34,36.46,21.55,99.25,65,21.42,21.16,0.12,16.85,18.5,NASA,NASA
2019-08-24,GAH2,7.3,27.58,21.55,33.83,18.33,99.28,71.51,22.08,21.89,0.1,16.85,17.58,NASA,NASA
2019-08-25,GAH2,1.2,22.84,18.23,29.04,12.34,99.44,75.55,18.37,18.3,0.19,16.85,12.84,NASA,NASA
2019-08-26,GAH2,2.89,23.9,19.44,29.65,15.76,99.32,73.14,18.89,18.77,0.17,16.85,13.9,NASA,NASA
2019-08-27,GAH2,13.46,24.1,21.04,27.75,13.16,99.04,91.16,22.55,22.53,0.1,16.85,14.1,NASA,NASA
2019-08-28,GAH2,0.84,26.07,20.51,34.63,21.9,99.02,67.87,19.8,19.58,0.16,16.85,16.07,NASA,NASA
2019-08-29,GAH2,0,24.68,17.72,32.39,24.75,99.35,57.22,15.75,15.55,0.26,16.85,14.68,NASA,NASA
2019-08-30,GAH2,0.01,24.31,16.77,32.88,24.77,99.52,55.98,15.06,14.93,0.24,16.85,14.31,NASA,NASA
2019-08-31,GAH2,0.04,25.44,18.15,33.44,21.3,99.61,65.45,18.62,18.38,0.18,16.85,15.44,NASA,NASA
2019-09-01,GAH2,0.17,25.04,21.18,31.13,19.53,99.59,71.49,19.64,19.49,0.17,16.16,15.04,NASA,NASA
2019-09-02,GAH2,0.01,26.53,20.39,34.33,22.96,99.31,61.04,18.53,18.35,0.33,16.16,16.53,NASA,NASA
2019-09-03,GAH2,0,27.12,19.8,35.76,23.61,99.14,58.26,18.34,18.17,0.23,16.16,17.12,NASA,NASA
2019-09-04,GAH2,0,27.73,21.13,36.02,23.84,99.04,59.57,19.27,19.09,0.17,16.16,17.73,NASA,NASA
2019-09-05,GAH2,0,28.04,22.16,36.49,22.68,98.71,55.65,18.46,18.25,0.22,16.16,18.04,NASA,NASA
2019-06-06,IAH1,0,24.5033333333333,17.78,31.44,22.47,98.61,82.51,19.96,19.9,1.5,20.41,14.5033333333333,G2F,G2F
2019-06-07,IAH1,0,24.2502083333333,18.11,30.06,28.95,98.79,80.81,18.79,18.74,3.12,20.41,14.2502083333333,G2F,G2F
2019-06-08,IAH1,0,24.0452083333333,15.28,31.33,29.69,98.89,80.44,17.93,17.83,2.84,20.41,14.0452083333333,G2F,G2F
2019-06-09,IAH1,0,23.6695833333333,17.39,32.11,24.6,99.02,82.07,18.04,17.9,3.15,20.41,13.6695833333333,G2F,G2F
2019-06-10,IAH1,0,20.6272916666667,13.39,27.39,27.78,99.74,66.27,12.33,12.2,3.18,20.41,10.6272916666667,G2F,G2F
2019-06-11,IAH1,0.762,21.0952083333333,11.33,28.33,22.84,99.41,68.98,14.38,14.22,1.55,20.41,11.0952083333333,G2F,G2F
2019-06-12,IAH1,0,17.2577083333333,11.94,21.56,14.4,98.81,84.53,13.71,13.69,2.54,20.41,7.2577083333333,G2F,G2F
2019-06-13,IAH1,0,16.9770833333333,9.94,23.61,30.42,99.13,66,9.29,9.19,2.52,20.41,6.9770833333333,G2F,G2F
2019-06-14,IAH1,15.748,19.3064583333333,13.22,25,17.53,98.79,79.87,14.08,13.83,4.34,20.41,9.3064583333333,G2F,G2F
2019-06-15,IAH1,0,20.4745833333333,17.78,27.61,13.45,98.18,91.49,20.08,20.02,1.8,20.41,10.4745833333333,G2F,G2F
2019-06-16,IAH1,0,19.489375,16.61,23.56,15.45,98.48,85.21,18.73,18.71,1.73,20.41,9.489375,G2F,G2F
2019-06-17,IAH1,0,18.88875,16.06,22.94,21.09,98.96,82.13,16.21,16.15,1.7,20.41,8.88875,G2F,G2F
2019-06-18,IAH1,1.27,20.933125,12.89,27.39,21.33,98.8,79.78,17.76,17.68,0.91,20.41,10.933125,G2F,G2F
2019-06-19,IAH1,0,19.345,17.67,20.89,4.53,98.17,92.28,17.96,17.99,2.39,20.41,9.345,G2F,G2F
